filename,# of formulae,# of cells with formulae,(# of cells with formulae) / (# of formulae)
mike_swerzbin_000_1_1.pst.85.xls,429,0,0E-20
mike_swerzbin_000_1_1.pst.86.xls,75,0,0E-20
mike_swerzbin_000_1_1.pst.87.xls,429,0,0E-20
mike_swerzbin_000_1_1.pst.90.xls,207,0,0E-20
mike_swerzbin_000_1_1.pst.91.xls,419,0,0E-20
mike_swerzbin_000_1_1.pst.92.xls,419,0,0E-20
mike_swerzbin_000_1_1.pst.93.xls,141,0,0E-20
mike_swerzbin_000_1_1.pst.94.xls,419,0,0E-20
mike_swerzbin_000_1_1.pst.95.xls,348,132,0.37931034482758620690
mike_swerzbin_000_1_1.pst.96.xls,1200,512,0.42666666666666666667
mike_swerzbin_000_1_1.pst.97.xls,1200,512,0.42666666666666666667
mike_swerzbin_000_1_1.pst.98.xls,1200,512,0.42666666666666666667
mike_swerzbin_000_1_1.pst.99.xls,141,0,0E-20
monika_causholli_000_1_1.pst.0.xls,5319,0,0E-20
monika_causholli_000_1_1.pst.1.xls,161,58,0.36024844720496894410
monika_causholli_000_1_1.pst.10.xls,847,20,0.02361275088547815821
monika_causholli_000_1_1.pst.100.xls,28867,0,0E-24
monika_causholli_000_1_1.pst.104.xls,540,0,0E-20
monika_causholli_000_1_1.pst.11.xls,172,62,0.36046511627906976744
monika_causholli_000_1_1.pst.111.xls,346,21,0.06069364161849710983
monika_causholli_000_1_1.pst.115.xls,196,74,0.37755102040816326531
monika_causholli_000_1_1.pst.119.xls,2237,834,0.37282074206526598122
monika_causholli_000_1_1.pst.12.xls,708,31,0.04378531073446327684
monika_causholli_000_1_1.pst.123.xls,350,23,0.06571428571428571429
monika_causholli_000_1_1.pst.127.xls,206,78,0.37864077669902912621
monika_causholli_000_1_1.pst.13.xls,1905,0,0E-20
monika_causholli_000_1_1.pst.131.xls,140,41,0.29285714285714285714
monika_causholli_000_1_1.pst.135.xls,3823,1389,0.36332722992414334292
monika_causholli_000_1_1.pst.139.xls,28490,0,0E-24
monika_causholli_000_1_1.pst.14.xls,687,28,0.04075691411935953421
monika_causholli_000_1_1.pst.143.xls,630,330,0.52380952380952380952
monika_causholli_000_1_1.pst.147.xls,36,0,0E-20
monika_causholli_000_1_1.pst.15.xls,177,64,0.36158192090395480226
monika_causholli_000_1_1.pst.151.xls,25344,280,0.01104797979797979798
monika_causholli_000_1_1.pst.159.xls,1945,0,0E-20
monika_causholli_000_1_1.pst.163.xls,2048,0,0E-20
monika_causholli_000_1_1.pst.167.xls,2072,0,0E-20
monika_causholli_000_1_1.pst.17.xls,25,5,0.20000000000000000000
monika_causholli_000_1_1.pst.170.xls,419,262,0.62529832935560859189
monika_causholli_000_1_1.pst.173.xls,614,0,0E-20
monika_causholli_000_1_1.pst.177.xls,329,53,0.16109422492401215805
monika_causholli_000_1_1.pst.18.xls,204,20,0.09803921568627450980
monika_causholli_000_1_1.pst.19.xls,229,20,0.08733624454148471616
monika_causholli_000_1_1.pst.2.xls,1058,0,0E-20
monika_causholli_000_1_1.pst.20.xls,8729,138,0.01580937106197731699
monika_causholli_000_1_1.pst.21.xls,149,0,0E-20
monika_causholli_000_1_1.pst.22.xls,76,7,0.09210526315789473684
monika_causholli_000_1_1.pst.23.xls,61,0,0E-20
monika_causholli_000_1_1.pst.24.xls,55,0,0E-20
monika_causholli_000_1_1.pst.25.xls,251,0,0E-20
monika_causholli_000_1_1.pst.26.xls,245,0,0E-20
monika_causholli_000_1_1.pst.27.xls,245,0,0E-20
monika_causholli_000_1_1.pst.28.xls,347,164,0.47262247838616714697
monika_causholli_000_1_1.pst.3.xls,519,0,0E-20
monika_causholli_000_1_1.pst.31.xls,1124,2,0.00177935943060498221
monika_causholli_000_1_1.pst.32.xls,39,0,0E-20
monika_causholli_000_1_1.pst.33.xls,90,34,0.37777777777777777778
monika_causholli_000_1_1.pst.34.xls,1252,437,0.34904153354632587859
monika_causholli_000_1_1.pst.35.xls,1488,586,0.39381720430107526882
monika_causholli_000_1_1.pst.36.xls,881,0,0E-20
monika_causholli_000_1_1.pst.38.xls,405,247,0.60987654320987654321
monika_causholli_000_1_1.pst.4.xls,56,0,0E-20
monika_causholli_000_1_1.pst.40.xls,405,247,0.60987654320987654321
monika_causholli_000_1_1.pst.41.xls,95,36,0.37894736842105263158
monika_causholli_000_1_1.pst.42.xls,879,3,0.00341296928327645051
monika_causholli_000_1_1.pst.44.xls,405,247,0.60987654320987654321
monika_causholli_000_1_1.pst.47.xls,458,11,0.02401746724890829694
monika_causholli_000_1_1.pst.48.xls,673,224,0.33283803863298662704
monika_causholli_000_1_1.pst.49.xls,3723,11,0.00295460650013430030
monika_causholli_000_1_1.pst.5.xls,169,62,0.36686390532544378698
monika_causholli_000_1_1.pst.50.xls,673,224,0.33283803863298662704
monika_causholli_000_1_1.pst.51.xls,675,225,0.33333333333333333333
monika_causholli_000_1_1.pst.52.xls,106,44,0.41509433962264150943
monika_causholli_000_1_1.pst.53.xls,1000,420,0.42000000000000000000
monika_causholli_000_1_1.pst.54.xls,2812,141,0.05014224751066856330
monika_causholli_000_1_1.pst.55.xls,113,34,0.30088495575221238938
monika_causholli_000_1_1.pst.56.xls,111,32,0.28828828828828828829
monika_causholli_000_1_1.pst.57.xls,304,64,0.21052631578947368421
monika_causholli_000_1_1.pst.58.xls,193,65,0.33678756476683937824
monika_causholli_000_1_1.pst.59.xls,8949,3242,0.36227511453793719969
monika_causholli_000_1_1.pst.6.xls,61,0,0E-20
monika_causholli_000_1_1.pst.60.xls,7091,5186,0.73134959808207587082
monika_causholli_000_1_1.pst.61.xls,1330,72,0.05413533834586466165
monika_causholli_000_1_1.pst.62.xls,622,246,0.39549839228295819936
monika_causholli_000_1_1.pst.63.xls,140,38,0.27142857142857142857
monika_causholli_000_1_1.pst.64.xls,9537,298,0.03124672328824577960
monika_causholli_000_1_1.pst.65.xls,11664,5479,0.46973593964334705075
monika_causholli_000_1_1.pst.66.xls,3704,880,0.23758099352051835853
monika_causholli_000_1_1.pst.67.xls,125,38,0.30400000000000000000
monika_causholli_000_1_1.pst.68.xls,494,0,0E-20
monika_causholli_000_1_1.pst.69.xls,499,0,0E-20
monika_causholli_000_1_1.pst.7.xls,211,0,0E-20
monika_causholli_000_1_1.pst.70.xls,111,22,0.19819819819819819820
monika_causholli_000_1_1.pst.71.xls,2076,0,0E-20
monika_causholli_000_1_1.pst.72.xls,2577,0,0E-20
monika_causholli_000_1_1.pst.73.xls,130,40,0.30769230769230769231
monika_causholli_000_1_1.pst.74.xls,551,211,0.38294010889292196007
monika_causholli_000_1_1.pst.75.xls,148,0,0E-20
monika_causholli_000_1_1.pst.76.xls,40,0,0E-20
monika_causholli_000_1_1.pst.78.xls,7211,447,0.06198862848426015809
monika_causholli_000_1_1.pst.79.xls,1528,0,0E-20
monika_causholli_000_1_1.pst.80.xls,30,0,0E-20
monika_causholli_000_1_1.pst.81.xls,385,33,0.08571428571428571429
monika_causholli_000_1_1.pst.82.xls,385,33,0.08571428571428571429
monika_causholli_000_1_1.pst.83.xls,172,0,0E-20
monika_causholli_000_1_1.pst.84.xls,1654,0,0E-20
monika_causholli_000_1_1.pst.86.xls,164,27,0.16463414634146341463
monika_causholli_000_1_1.pst.87.xls,1032,0,0E-20
monika_causholli_000_1_1.pst.9.xls,3135,0,0E-20
monika_causholli_000_1_1.pst.96.xls,193,74,0.38341968911917098446
monique_sanchez_000_1_1.pst.0.xls,1368,8,0.00584795321637426901
monique_sanchez_000_1_1.pst.1.xls,373,55,0.14745308310991957105
monique_sanchez_000_1_1.pst.10.xls,409,0,0E-20
monique_sanchez_000_1_1.pst.11.xls,395,0,0E-20
monique_sanchez_000_1_1.pst.12.xls,381,0,0E-20
monique_sanchez_000_1_1.pst.13.xls,381,0,0E-20
monique_sanchez_000_1_1.pst.14.xls,367,0,0E-20
monique_sanchez_000_1_1.pst.15.xls,367,0,0E-20
monique_sanchez_000_1_1.pst.16.xls,7675,3851,0.50175895765472312704
monique_sanchez_000_1_1.pst.17.xls,3903,2050,0.52523699718165513707
monique_sanchez_000_1_1.pst.18.xls,380,55,0.14473684210526315789
monique_sanchez_000_1_1.pst.19.xls,633,0,0E-20
monique_sanchez_000_1_1.pst.2.xls,376,55,0.14627659574468085106
monique_sanchez_000_1_1.pst.20.xls,633,0,0E-20
monique_sanchez_000_1_1.pst.21.xls,633,0,0E-20
monique_sanchez_000_1_1.pst.22.xls,150,0,0E-20
monique_sanchez_000_1_1.pst.23.xls,4624,0,0E-20
monique_sanchez_000_1_1.pst.24.xls,697,0,0E-20
monique_sanchez_000_1_1.pst.25.xls,1037,0,0E-20
monique_sanchez_000_1_1.pst.3.xls,376,55,0.14627659574468085106
monique_sanchez_000_1_1.pst.31.xls,5049,0,0E-20
monique_sanchez_000_1_1.pst.32.xls,478,0,0E-20
monique_sanchez_000_1_1.pst.33.xls,695,0,0E-20
monique_sanchez_000_1_1.pst.34.xls,1037,0,0E-20
monique_sanchez_000_1_1.pst.4.xls,423,0,0E-20
monique_sanchez_000_1_1.pst.5.xls,423,0,0E-20
monique_sanchez_000_1_1.pst.6.xls,423,0,0E-20
monique_sanchez_000_1_1.pst.7.xls,423,0,0E-20
monique_sanchez_000_1_1.pst.8.xls,69,0,0E-20
monique_sanchez_000_1_1.pst.9.xls,409,0,0E-20
paul_lucci_000_1_1.pst.0.xls,25,1,0.04000000000000000000
paul_lucci_000_1_1.pst.1.xls,488,0,0E-20
paul_lucci_000_1_1.pst.10.xls,227,1,0.00440528634361233480
paul_lucci_000_1_1.pst.100.xls,557,0,0E-20
paul_lucci_000_1_1.pst.101.xls,604,1,0.00165562913907284768
paul_lucci_000_1_1.pst.103.xls,557,0,0E-20
paul_lucci_000_1_1.pst.105.xls,10223,3259,0.31879096155727281620
paul_lucci_000_1_1.pst.106.xls,604,1,0.00165562913907284768
paul_lucci_000_1_1.pst.107.xls,557,0,0E-20
paul_lucci_000_1_1.pst.11.xls,453,50,0.11037527593818984547
paul_lucci_000_1_1.pst.114.xls,557,0,0E-20
paul_lucci_000_1_1.pst.115.xls,247,0,0E-20
paul_lucci_000_1_1.pst.119.xls,557,0,0E-20
paul_lucci_000_1_1.pst.130.xls,25,1,0.04000000000000000000
paul_lucci_000_1_1.pst.132.xls,441,49,0.11111111111111111111
paul_lucci_000_1_1.pst.142.xls,25,0,0E-20
paul_lucci_000_1_1.pst.147.xls,30,0,0E-20
paul_lucci_000_1_1.pst.151.xls,259,0,0E-20
paul_lucci_000_1_1.pst.19.xls,15242,1,0.000065608187901850150899
paul_lucci_000_1_1.pst.2.xls,488,0,0E-20
paul_lucci_000_1_1.pst.21.xls,423,0,0E-20
paul_lucci_000_1_1.pst.23.xls,5824,0,0E-20
paul_lucci_000_1_1.pst.27.xls,557,0,0E-20
paul_lucci_000_1_1.pst.29.xls,544,259,0.47610294117647058824
paul_lucci_000_1_1.pst.3.xls,25,1,0.04000000000000000000
paul_lucci_000_1_1.pst.31.xls,211,55,0.26066350710900473934
paul_lucci_000_1_1.pst.33.xls,3247,758,0.23344625808438558670
paul_lucci_000_1_1.pst.4.xls,557,0,0E-20
paul_lucci_000_1_1.pst.5.xls,207,1,0.00483091787439613527
paul_lucci_000_1_1.pst.56.xls,3247,758,0.23344625808438558670
paul_lucci_000_1_1.pst.6.xls,69,9,0.13043478260869565217
paul_lucci_000_1_1.pst.76.xls,684,0,0E-20
paul_lucci_000_1_1.pst.77.xls,378,0,0E-20
paul_lucci_000_1_1.pst.8.xls,118,0,0E-20
paul_lucci_000_1_1.pst.85.xls,25,0,0E-20
paul_lucci_000_1_1.pst.88.xls,711,13,0.01828410689170182841
paul_lucci_000_1_1.pst.9.xls,428,44,0.10280373831775700935
paul_lucci_000_1_1.pst.91.xls,462,57,0.12337662337662337662
paul_lucci_000_1_1.pst.96.xls,604,1,0.00165562913907284768
paul_lucci_000_1_1.pst.97.xls,557,0,0E-20
paul_y'barbo_000_1_1.pst.0.xls,78,33,0.42307692307692307692
paul_y'barbo_000_1_1.pst.1.xls,198,81,0.40909090909090909091
paul_y'barbo_000_1_1.pst.10.xls,228,2,0.00877192982456140351
paul_y'barbo_000_1_1.pst.100.xls,10,0,0E-20
paul_y'barbo_000_1_1.pst.101.xls,10,0,0E-20
paul_y'barbo_000_1_1.pst.102.xls,10,0,0E-20
paul_y'barbo_000_1_1.pst.103.xls,12074,1216,0.10071227430843134007
paul_y'barbo_000_1_1.pst.107.xls,2639,590,0.22356953391436150057
paul_y'barbo_000_1_1.pst.11.xls,228,2,0.00877192982456140351
paul_y'barbo_000_1_1.pst.111.xls,198,81,0.40909090909090909091
paul_y'barbo_000_1_1.pst.113.xls,157,56,0.35668789808917197452
paul_y'barbo_000_1_1.pst.115.xls,199,88,0.44221105527638190955
paul_y'barbo_000_1_1.pst.117.xls,157,47,0.29936305732484076433
paul_y'barbo_000_1_1.pst.126.xls,894,18,0.02013422818791946309
paul_y'barbo_000_1_1.pst.127.xls,10755,7692,0.71520223152022315202
paul_y'barbo_000_1_1.pst.13.xls,2051,417,0.20331545587518283764
paul_y'barbo_000_1_1.pst.130.xls,1175,0,0E-20
paul_y'barbo_000_1_1.pst.134.xls,98,0,0E-20
paul_y'barbo_000_1_1.pst.136.xls,10,0,0E-20
paul_y'barbo_000_1_1.pst.137.xls,10,0,0E-20
paul_y'barbo_000_1_1.pst.14.xls,617,113,0.18314424635332252836
paul_y'barbo_000_1_1.pst.144.xls,118,0,0E-20
paul_y'barbo_000_1_1.pst.15.xls,570,35,0.06140350877192982456
paul_y'barbo_000_1_1.pst.152.xls,3455,0,0E-20
paul_y'barbo_000_1_1.pst.156.xls,13850,4067,0.29364620938628158845
paul_y'barbo_000_1_1.pst.157.xls,32100,0,0E-24
paul_y'barbo_000_1_1.pst.159.xls,14004,4107,0.29327335047129391602
paul_y'barbo_000_1_1.pst.161.xls,430,280,0.65116279069767441860
paul_y'barbo_000_1_1.pst.163.xls,351,86,0.24501424501424501425
paul_y'barbo_000_1_1.pst.167.xls,332,76,0.22891566265060240964
paul_y'barbo_000_1_1.pst.169.xls,81,30,0.37037037037037037037
paul_y'barbo_000_1_1.pst.17.xls,47,9,0.19148936170212765957
paul_y'barbo_000_1_1.pst.171.xls,332,76,0.22891566265060240964
paul_y'barbo_000_1_1.pst.173.xls,13647,4014,0.29413057814904374588
paul_y'barbo_000_1_1.pst.176.xls,169,0,0E-20
paul_y'barbo_000_1_1.pst.178.xls,161,46,0.28571428571428571429
paul_y'barbo_000_1_1.pst.179.xls,161,46,0.28571428571428571429
paul_y'barbo_000_1_1.pst.18.xls,6744,2106,0.31227758007117437722
paul_y'barbo_000_1_1.pst.180.xls,900,257,0.28555555555555555556
paul_y'barbo_000_1_1.pst.181.xls,12074,1216,0.10071227430843134007
paul_y'barbo_000_1_1.pst.182.xls,743,367,0.49394347240915208614
paul_y'barbo_000_1_1.pst.188.xls,137,31,0.22627737226277372263
paul_y'barbo_000_1_1.pst.189.xls,63,7,0.11111111111111111111
paul_y'barbo_000_1_1.pst.19.xls,53,0,0E-20
paul_y'barbo_000_1_1.pst.190.xls,64,3,0.04687500000000000000
paul_y'barbo_000_1_1.pst.191.xls,93,41,0.44086021505376344086
paul_y'barbo_000_1_1.pst.192.xls,266,88,0.33082706766917293233
paul_y'barbo_000_1_1.pst.198.xls,96,52,0.54166666666666666667
paul_y'barbo_000_1_1.pst.199.xls,12040,3570,0.29651162790697674419
paul_y'barbo_000_1_1.pst.2.xls,53,4,0.07547169811320754717
paul_y'barbo_000_1_1.pst.20.xls,7175,5025,0.70034843205574912892
paul_y'barbo_000_1_1.pst.201.xls,54,5,0.09259259259259259259
paul_y'barbo_000_1_1.pst.202.xls,12315,3648,0.29622411693057247259
paul_y'barbo_000_1_1.pst.203.xls,54,5,0.09259259259259259259
paul_y'barbo_000_1_1.pst.205.xls,44054,0,0E-24
paul_y'barbo_000_1_1.pst.206.xls,12567,3719,0.29593379485955279701
paul_y'barbo_000_1_1.pst.208.xls,2563,1461,0.57003511509949278190
paul_y'barbo_000_1_1.pst.21.xls,6963,2165,0.31092919718512135574
paul_y'barbo_000_1_1.pst.213.xls,12819,3790,0.29565488727669865044
paul_y'barbo_000_1_1.pst.215.xls,13071,3861,0.29538673399127840257
paul_y'barbo_000_1_1.pst.22.xls,7177,5024,0.70001393339835585899
paul_y'barbo_000_1_1.pst.221.xls,204,54,0.26470588235294117647
paul_y'barbo_000_1_1.pst.23.xls,7179,5023,0.69967962111714723499
paul_y'barbo_000_1_1.pst.24.xls,7771,5549,0.71406511388495689101
paul_y'barbo_000_1_1.pst.25.xls,2509,541,0.21562375448385811080
paul_y'barbo_000_1_1.pst.26.xls,16102,10245,0.63625636566886101105
paul_y'barbo_000_1_1.pst.27.xls,54,5,0.09259259259259259259
paul_y'barbo_000_1_1.pst.28.xls,7772,5547,0.71371590324240864642
paul_y'barbo_000_1_1.pst.29.xls,7218,2237,0.30991964533111665281
paul_y'barbo_000_1_1.pst.3.xls,74,38,0.51351351351351351351
paul_y'barbo_000_1_1.pst.30.xls,7780,5544,0.71259640102827763496
paul_y'barbo_000_1_1.pst.32.xls,7782,5543,0.71228475970187612439
paul_y'barbo_000_1_1.pst.33.xls,7794,5538,0.71054657428791377983
paul_y'barbo_000_1_1.pst.34.xls,7784,5542,0.71197327852004110997
paul_y'barbo_000_1_1.pst.35.xls,7470,2308,0.30896921017402945114
paul_y'barbo_000_1_1.pst.36.xls,7800,5535,0.70961538461538461538
paul_y'barbo_000_1_1.pst.37.xls,7877,5606,0.71169226863018915831
paul_y'barbo_000_1_1.pst.39.xls,160,103,0.64375000000000000000
paul_y'barbo_000_1_1.pst.4.xls,149,32,0.21476510067114093960
paul_y'barbo_000_1_1.pst.40.xls,81,48,0.59259259259259259259
paul_y'barbo_000_1_1.pst.41.xls,7879,5605,0.71138469348902144942
paul_y'barbo_000_1_1.pst.42.xls,7887,5601,0.71015595283377710156
paul_y'barbo_000_1_1.pst.43.xls,7732,2383,0.30819968960165545784
paul_y'barbo_000_1_1.pst.44.xls,7890,5600,0.70975918884664131812
paul_y'barbo_000_1_1.pst.45.xls,7885,5596,0.70970196575776791376
paul_y'barbo_000_1_1.pst.46.xls,7881,5588,0.70904707524425834285
paul_y'barbo_000_1_1.pst.47.xls,54,3,0.05555555555555555556
paul_y'barbo_000_1_1.pst.48.xls,7881,2426,0.30782895571627965994
paul_y'barbo_000_1_1.pst.49.xls,7887,5585,0.70812729808545708127
paul_y'barbo_000_1_1.pst.50.xls,7923,2426,0.30619714754512179730
paul_y'barbo_000_1_1.pst.52.xls,7889,5584,0.70782101660539992394
paul_y'barbo_000_1_1.pst.53.xls,60,9,0.15000000000000000000
paul_y'barbo_000_1_1.pst.54.xls,7891,5583,0.70751489038144721835
paul_y'barbo_000_1_1.pst.55.xls,7893,5582,0.70720891929557836057
paul_y'barbo_000_1_1.pst.56.xls,7890,5575,0.70659062103929024081
paul_y'barbo_000_1_1.pst.57.xls,54,6,0.11111111111111111111
paul_y'barbo_000_1_1.pst.58.xls,1466,328,0.22373806275579809004
paul_y'barbo_000_1_1.pst.61.xls,16155,10246,0.63423088826988548437
paul_y'barbo_000_1_1.pst.63.xls,7887,5585,0.70812729808545708127
paul_y'barbo_000_1_1.pst.64.xls,16183,10247,0.63319532843106964098
paul_y'barbo_000_1_1.pst.68.xls,2699,143,0.05298258614301593183
paul_y'barbo_000_1_1.pst.69.xls,332,110,0.33132530120481927711
paul_y'barbo_000_1_1.pst.70.xls,438,32,0.07305936073059360731
paul_y'barbo_000_1_1.pst.77.xls,321,61,0.19003115264797507788
paul_y'barbo_000_1_1.pst.78.xls,87,17,0.19540229885057471264
paul_y'barbo_000_1_1.pst.95.xls,187602,38113,0.20315881493800705749
peter_keavey_000_1_1.pst.0.xls,31356,1720,0.05485393545095037632
peter_keavey_000_1_1.pst.1.xls,522,188,0.36015325670498084291
peter_keavey_000_1_1.pst.100.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.102.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.104.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.106.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.108.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.110.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.112.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.114.xls,61,25,0.40983606557377049180
peter_keavey_000_1_1.pst.116.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.118.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.12.xls,146,63,0.43150684931506849315
peter_keavey_000_1_1.pst.120.xls,61,24,0.39344262295081967213
peter_keavey_000_1_1.pst.122.xls,61,23,0.37704918032786885246
peter_keavey_000_1_1.pst.124.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.126.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.127.xls,45,20,0.44444444444444444444
peter_keavey_000_1_1.pst.130.xls,38,17,0.44736842105263157895
peter_keavey_000_1_1.pst.132.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.134.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.136.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.14.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.140.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.142.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.144.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.146.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.148.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.156.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.158.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.182.xls,463,0,0E-20
peter_keavey_000_1_1.pst.183.xls,1675,415,0.24776119402985074627
peter_keavey_000_1_1.pst.184.xls,1677,416,0.24806201550387596899
peter_keavey_000_1_1.pst.185.xls,4570,1631,0.35689277899343544858
peter_keavey_000_1_1.pst.19.xls,687,2,0.00291120815138282387
peter_keavey_000_1_1.pst.190.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.191.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.192.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.195.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.199.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.20.xls,1084,0,0E-20
peter_keavey_000_1_1.pst.201.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.202.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.206.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.207.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.208.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.209.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.21.xls,31778,21684,0.68235886462332431242
peter_keavey_000_1_1.pst.210.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.212.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.214.xls,162,0,0E-20
peter_keavey_000_1_1.pst.215.xls,162,0,0E-20
peter_keavey_000_1_1.pst.216.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.218.xls,162,0,0E-20
peter_keavey_000_1_1.pst.223.xls,2794,0,0E-20
peter_keavey_000_1_1.pst.238.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.239.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.240.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.241.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.243.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.244.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.245.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.246.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.247.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.26.xls,544,0,0E-20
peter_keavey_000_1_1.pst.58.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.59.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.60.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.61.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.62.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.63.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.64.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.65.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.66.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.67.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.68.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.69.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.71.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.72.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.73.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.74.xls,942,549,0.58280254777070063694
peter_keavey_000_1_1.pst.76.xls,942,549,0.58280254777070063694
phillip_allen_000_1_1.pst.0.xls,4910,70,0.01425661914460285132
phillip_allen_000_1_1.pst.1.xls,506,62,0.12252964426877470356
phillip_allen_000_1_1.pst.10.xls,1211,1207,0.99669694467382328654
phillip_allen_000_1_1.pst.100.xls,50,28,0.56000000000000000000
phillip_allen_000_1_1.pst.101.xls,1348,117,0.08679525222551928783
